trip_id,route_id,route_name,date,departure_time,scheduled_arrival,actual_arrival,passengers,capacity,trip_status,fare,distance_km,delay_minutes,utilization_rate,revenue,day_of_week,month,peak_hour
T10889,R05,South Terminal - City Center,2025-12-21,12:10,12:31,12:43,23,50,Completed,29.68,11.7,12,0.46,682.64,Sunday,2025-12,Off-Peak
T10890,R15,City Center - Railway Colony,2026-04-02,18:10,18:24,18:35,41,60,Completed,17.07,7.6,11,0.6833,699.87,Thursday,2026-04,Peak
T10891,R13,East Park - Medical Hub,2026-06-15,10:30,10:51,10:55,35,50,Completed,27.3,11.5,4,0.7,955.5,Monday,2026-06,Off-Peak
T10892,R09,University - Airport,2025-07-15,16:40,17:10,17:13,31,60,Completed,38.22,16.3,3,0.5167,1184.82,Tuesday,2025-07,Off-Peak
T10893,R10,Industrial Area - Airport,2025-04-25,15:10,15:49,15:56,33,60,Completed,45.83,21.1,7,0.55,1512.39,Friday,2025-04,Off-Peak
T10894,R01,Central Station - Airport,2026-02-21,08:50,09:24,09:38,51,60,Completed,42.51,18.5,14,0.85,2168.01,Saturday,2026-02,Peak
T10895,R14,West End - Airport,2025-12-18,07:10,07:46,07:57,53,60,Cancelled,45.87,19.2,11,0.8833,0.0,Thursday,2025-12,Peak
T10896,R03,Central Station - Industrial Area,2025-03-16,12:10,12:39,12:44,35,60,Completed,35.82,15.8,5,0.5833,1253.7,Sunday,2025-03,Off-Peak
T10897,R14,West End - Airport,2025-02-05,16:30,17:06,17:23,23,60,Completed,44.47,19.2,17,0.3833,1022.81,Wednesday,2025-02,Off-Peak
T10898,R02,Central Station - University,2025-08-30,12:20,12:42,12:44,34,60,Completed,30.04,12.2,2,0.5667,1021.36,Saturday,2025-08,Off-Peak
T10899,R12,South Terminal - University,2025-03-04,15:40,16:04,16:07,78,60,Completed,31.93,13.1,3,1.3,2490.54,Tuesday,2025-03,Off-Peak
T10900,R13,East Park - Medical Hub,2026-05-24,15:30,15:51,15:55,23,70,Completed,29.07,11.5,4,0.3286,668.61,Sunday,2026-05,Off-Peak
T10901,R03,Central Station - Industrial Area,2025-07-07,17:10,17:39,17:52,74,60,Completed,35.96,15.8,13,1.2333,2661.04,Monday,2025-07,Peak
T10902,R10,Industrial Area - Airport,2025-04-03,09:20,09:59,10:11,41,50,Completed,50.74,21.1,12,0.82,2080.34,Thursday,2025-04,Peak
T10903,R09,University - Airport,2025-01-05,14:10,14:40,14:45,25,50,Completed,37.93,16.3,5,0.5,948.25,Sunday,2025-01,Off-Peak
T10904,R13,East Park - Medical Hub,2026-03-14,08:30,08:51,09:02,38,50,Completed,27.27,11.5,11,0.76,1036.26,Saturday,2026-03,Peak
T10905,R14,West End - Airport,2025-06-15,10:00,10:36,10:40,19,60,Completed,43.02,19.2,4,0.3167,817.38,Sunday,2025-06,Off-Peak
T10906,R09,University - Airport,2026-03-22,12:10,12:40,12:48,27,50,Completed,38.29,16.3,8,0.54,1033.83,Sunday,2026-03,Off-Peak
T10907,R10,Industrial Area - Airport,2025-01-25,16:20,16:59,17:11,15,60,Completed,47.7,21.1,12,0.25,715.5,Saturday,2025-01,Off-Peak
T10908,R02,Central Station - University,2026-05-23,21:40,22:02,22:06,48,50,Completed,28.17,12.2,4,0.96,1352.16,Saturday,2026-05,Off-Peak
T10909,R14,West End - Airport,2025-04-08,12:00,12:36,12:46,27,50,Completed,42.8,19.2,10,0.54,1155.6,Tuesday,2025-04,Off-Peak
T10910,R03,Central Station - Industrial Area,2025-09-25,14:10,14:39,14:47,55,60,Completed,32.95,15.8,8,0.9167,1812.25,Thursday,2025-09,Off-Peak
T10911,R14,West End - Airport,2026-01-28,11:10,11:46,11:57,36,70,Completed,42.92,19.2,11,0.5143,1545.12,Wednesday,2026-01,Off-Peak
T10912,R04,North Terminal - City Center,2025-10-12,16:20,16:39,16:46,20,50,Completed,26.31,10.4,7,0.4,526.2,Sunday,2025-10,Off-Peak
T10913,R09,University - Airport,2025-04-19,12:00,12:30,12:41,31,50,Completed,38.5,16.3,11,0.62,1193.5,Saturday,2025-04,Off-Peak
T10914,R03,Central Station - Industrial Area,2025-01-27,13:00,13:29,13:48,39,50,Completed,35.69,15.8,19,0.78,1391.91,Monday,2025-01,Off-Peak
T10915,R13,East Park - Medical Hub,2025-02-24,14:00,14:21,14:31,36,50,Completed,28.16,11.5,10,0.72,1013.76,Monday,2025-02,Off-Peak
T10916,R07,West End - Central Station,2025-05-13,16:10,16:35,16:45,19,50,Cancelled,29.89,13.6,10,0.38,0.0,Tuesday,2025-05,Off-Peak
T10917,R12,South Terminal - University,2025-02-21,08:00,08:24,08:33,80,50,Completed,30.29,13.1,9,1.6,2423.2,Friday,2025-02,Peak
T10918,R03,Central Station - Industrial Area,2026-05-08,14:10,14:39,14:45,39,70,Completed,35.38,15.8,6,0.5571,1379.82,Friday,2026-05,Off-Peak
T10919,R07,West End - Central Station,2025-10-25,13:10,13:35,13:43,17,60,Completed,30.36,13.6,8,0.2833,516.12,Saturday,2025-10,Off-Peak
T10920,R07,West End - Central Station,2026-02-03,09:50,10:15,10:21,53,50,Completed,34.56,13.6,6,1.06,1831.68,Tuesday,2026-02,Peak
T10921,R09,University - Airport,2025-01-18,11:00,11:30,11:41,29,50,Completed,38.84,16.3,11,0.58,1126.36,Saturday,2025-01,Off-Peak
T10922,R02,Central Station - University,2025-09-03,19:30,19:52,20:06,71,60,Completed,27.88,12.2,14,1.1833,1979.48,Wednesday,2025-09,Peak
T10923,R13,East Park - Medical Hub,2026-05-18,19:40,20:01,20:10,27,60,Completed,27.23,11.5,9,0.45,735.21,Monday,2026-05,Peak
T10924,R06,East Park - Central Station,2025-03-30,07:40,07:58,08:11,34,50,Completed,19.44,9.8,13,0.68,660.96,Sunday,2025-03,Peak
T10925,R09,University - Airport,2025-07-22,16:30,17:00,17:16,43,50,Completed,38.99,16.3,16,0.86,1676.57,Tuesday,2025-07,Off-Peak
T10926,R12,South Terminal - University,2025-08-28,14:00,14:24,14:32,86,50,Cancelled,30.86,13.1,8,1.72,0.0,Thursday,2025-08,Off-Peak
T10927,R15,City Center - Railway Colony,2026-05-05,20:10,20:24,20:34,22,50,Completed,19.2,7.6,10,0.44,422.4,Tuesday,2026-05,Off-Peak
T10928,R12,South Terminal - University,2025-01-13,19:20,19:44,19:56,86,50,Completed,32.39,13.1,12,1.72,2785.54,Monday,2025-01,Peak
T10929,R15,City Center - Railway Colony,2025-11-11,14:30,14:44,14:52,18,60,Completed,20.41,7.6,8,0.3,367.38,Tuesday,2025-11,Off-Peak
T10930,R02,Central Station - University,2025-07-17,10:40,11:02,11:09,58,60,Completed,30.74,12.2,7,0.9667,1782.92,Thursday,2025-07,Off-Peak
T10931,R02,Central Station - University,2025-08-31,13:40,14:02,14:17,43,50,Completed,26.04,12.2,15,0.86,1119.72,Sunday,2025-08,Off-Peak
T10932,R13,East Park - Medical Hub,2026-05-22,16:10,16:31,16:31,34,70,Completed,27.82,11.5,0,0.4857,945.88,Friday,2026-05,Off-Peak
T10933,R14,West End - Airport,2025-02-12,20:40,21:16,21:27,38,60,Completed,43.39,19.2,11,0.6333,1648.82,Wednesday,2025-02,Off-Peak
T10934,R05,South Terminal - City Center,2025-11-26,12:40,13:01,13:07,38,70,Completed,26.19,11.7,6,0.5429,995.22,Wednesday,2025-11,Off-Peak
T10935,R10,Industrial Area - Airport,2026-03-05,17:10,17:49,18:06,45,70,Completed,48.74,21.1,17,0.6429,2193.3,Thursday,2026-03,Peak
T10936,R10,Industrial Area - Airport,2025-06-11,16:00,16:39,16:52,33,60,Completed,47.45,21.1,13,0.55,1565.85,Wednesday,2025-06,Off-Peak
T10937,R12,South Terminal - University,2026-03-11,08:50,09:14,09:28,78,50,Completed,32.01,13.1,14,1.56,2496.78,Wednesday,2026-03,Peak
T10938,R10,Industrial Area - Airport,2025-08-21,14:40,15:19,15:24,25,50,Completed,47.76,21.1,5,0.5,1194.0,Thursday,2025-08,Off-Peak
T10939,R08,City Center - Medical Hub,2025-04-21,10:50,11:06,11:18,42,50,Completed,21.23,8.9,12,0.84,891.66,Monday,2025-04,Off-Peak
T10940,R11,North Terminal - University,2025-08-20,16:50,17:17,17:22,23,60,Completed,32.63,14.7,5,0.3833,750.49,Wednesday,2025-08,Off-Peak
T10941,R15,City Center - Railway Colony,2025-09-30,15:00,15:14,15:26,21,50,Completed,19.04,7.6,12,0.42,399.84,Tuesday,2025-09,Off-Peak
T10942,R09,University - Airport,2025-02-10,21:20,21:50,21:58,40,50,Completed,36.81,16.3,8,0.8,1472.4,Monday,2025-02,Off-Peak
T10943,R02,Central Station - University,2026-04-11,20:00,20:22,20:30,41,60,Completed,24.95,12.2,8,0.6833,1022.95,Saturday,2026-04,Off-Peak
T10944,R05,South Terminal - City Center,2025-03-18,06:10,06:31,06:36,41,60,Completed,26.13,11.7,5,0.6833,1071.33,Tuesday,2025-03,Off-Peak
T10945,R14,West End - Airport,2026-05-05,08:10,08:46,08:51,49,70,Completed,41.77,19.2,5,0.7,2046.73,Tuesday,2026-05,Peak
T10946,R07,West End - Central Station,2025-04-27,17:10,17:35,17:54,40,60,Completed,32.16,13.6,19,0.6667,1286.4,Sunday,2025-04,Peak
T10947,R15,City Center - Railway Colony,2026-03-10,16:40,16:54,17:03,36,50,Completed,17.91,7.6,9,0.72,644.76,Tuesday,2026-03,Off-Peak
T10948,R06,East Park - Central Station,2025-01-19,17:30,17:48,17:57,42,50,Completed,23.47,9.8,9,0.84,985.74,Sunday,2025-01,Peak
T10949,R06,East Park - Central Station,2025-07-15,11:40,11:58,12:07,25,50,Completed,23.36,9.8,9,0.5,584.0,Tuesday,2025-07,Off-Peak
T10950,R07,West End - Central Station,2026-03-27,18:00,18:25,18:34,44,50,Completed,31.18,13.6,9,0.88,1371.92,Friday,2026-03,Peak
T10951,R03,Central Station - Industrial Area,2026-03-01,13:20,13:49,13:54,29,70,Completed,34.02,15.8,5,0.4143,986.58,Sunday,2026-03,Off-Peak
T10952,R13,East Park - Medical Hub,2026-01-29,11:20,11:41,11:45,21,50,Completed,26.12,11.5,4,0.42,548.52,Thursday,2026-01,Off-Peak
T10953,R03,Central Station - Industrial Area,2025-10-11,06:20,06:49,06:56,34,50,Completed,37.65,15.8,7,0.68,1280.1,Saturday,2025-10,Off-Peak
T10954,R10,Industrial Area - Airport,2025-02-03,19:50,20:29,20:40,54,50,Completed,49.09,21.1,11,1.08,2650.86,Monday,2025-02,Peak
T10955,R09,University - Airport,2025-10-22,14:20,14:50,14:58,51,70,Completed,36.73,16.3,8,0.7286,1873.23,Wednesday,2025-10,Off-Peak
T10956,R14,West End - Airport,2025-09-08,21:50,22:26,22:40,23,60,Completed,41.74,19.2,14,0.3833,960.02,Monday,2025-09,Off-Peak
T10957,R08,City Center - Medical Hub,2025-12-05,16:30,16:46,16:54,42,60,Completed,20.38,8.9,8,0.7,855.96,Friday,2025-12,Off-Peak
T10958,R05,South Terminal - City Center,2026-03-16,08:20,08:41,08:51,43,50,Completed,28.15,11.7,10,0.86,1210.45,Monday,2026-03,Peak
T10959,R06,East Park - Central Station,2025-06-29,14:50,15:08,15:08,17,60,Completed,24.8,9.8,0,0.2833,421.6,Sunday,2025-06,Off-Peak
T10960,R11,North Terminal - University,2025-08-16,07:40,08:07,08:20,27,60,Completed,32.63,14.7,13,0.45,881.01,Saturday,2025-08,Peak
T10961,R12,South Terminal - University,2025-01-23,14:20,14:44,14:48,88,50,Completed,32.15,13.1,4,1.76,2829.2,Thursday,2025-01,Off-Peak
T10962,R10,Industrial Area - Airport,2025-11-23,12:10,12:49,12:59,34,60,Completed,46.88,21.1,10,0.5667,1593.92,Sunday,2025-11,Off-Peak
T10963,R01,Central Station - Airport,2025-06-03,15:00,15:34,15:43,50,60,Completed,41.03,18.5,9,0.8333,2051.5,Tuesday,2025-06,Off-Peak
T10964,R10,Industrial Area - Airport,2025-05-26,14:40,15:19,15:27,26,50,Completed,45.15,21.1,8,0.52,1173.9,Monday,2025-05,Off-Peak
T10965,R12,South Terminal - University,2025-09-09,11:30,11:54,11:58,66,50,Completed,30.0,13.1,4,1.32,1980.0,Tuesday,2025-09,Off-Peak
T10966,R01,Central Station - Airport,2025-10-29,10:40,11:14,11:22,60,50,Completed,41.59,18.5,8,1.2,2495.4,Wednesday,2025-10,Off-Peak
T10967,R04,North Terminal - City Center,2025-03-11,13:10,13:29,13:31,34,60,Completed,24.15,10.4,2,0.5667,821.1,Tuesday,2025-03,Off-Peak
T10968,R02,Central Station - University,2026-06-27,22:20,22:42,22:58,32,60,Completed,30.8,12.2,16,0.5333,985.6,Saturday,2026-06,Off-Peak
T10969,R11,North Terminal - University,2025-04-03,13:20,13:47,13:54,30,60,Completed,33.88,14.7,7,0.5,1016.4,Thursday,2025-04,Off-Peak
T10970,R07,West End - Central Station,2025-06-12,17:30,17:55,18:08,50,50,Completed,30.75,13.6,13,1.0,1537.5,Thursday,2025-06,Peak
T10971,R02,Central Station - University,2025-03-22,08:00,08:22,08:33,64,50,Completed,29.3,12.2,11,1.28,1875.2,Saturday,2025-03,Peak
T10972,R10,Industrial Area - Airport,2025-03-04,12:20,12:59,13:05,35,50,Cancelled,48.97,21.1,6,0.7,0.0,Tuesday,2025-03,Off-Peak
T10973,R02,Central Station - University,2026-03-12,14:50,15:12,15:27,61,60,Completed,28.48,12.2,15,1.0167,1737.28,Thursday,2026-03,Off-Peak
T10974,R05,South Terminal - City Center,2025-02-17,17:30,17:51,17:57,46,70,Completed,27.54,11.7,6,0.6571,1266.84,Monday,2025-02,Peak
T10975,R04,North Terminal - City Center,2026-03-21,14:20,14:39,14:46,33,60,Completed,23.86,10.4,7,0.55,787.38,Saturday,2026-03,Off-Peak
T10976,R08,City Center - Medical Hub,2025-03-15,14:50,15:06,15:12,42,50,Completed,23.63,8.9,6,0.84,992.46,Saturday,2025-03,Off-Peak
T10977,R04,North Terminal - City Center,2026-06-26,17:40,17:59,18:08,49,60,Cancelled,24.85,10.4,9,0.8167,0.0,Friday,2026-06,Peak
T10978,R14,West End - Airport,2025-06-06,12:30,13:06,13:12,29,50,Completed,41.89,19.2,6,0.58,1214.81,Friday,2025-06,Off-Peak
T10979,R12,South Terminal - University,2026-05-02,09:30,09:54,10:04,70,60,Completed,30.5,13.1,10,1.1667,2135.0,Saturday,2026-05,Peak
T10980,R06,East Park - Central Station,2025-09-23,12:30,12:48,12:57,29,50,Completed,24.55,9.8,9,0.58,711.95,Tuesday,2025-09,Off-Peak
T10981,R05,South Terminal - City Center,2025-09-13,10:20,10:41,10:49,25,60,Cancelled,30.26,11.7,8,0.4167,0.0,Saturday,2025-09,Off-Peak
T10982,R11,North Terminal - University,2025-02-08,21:30,21:57,22:05,26,60,Completed,31.15,14.7,8,0.4333,809.9,Saturday,2025-02,Off-Peak
T10983,R14,West End - Airport,2025-02-24,14:40,15:16,15:24,35,50,Completed,42.9,19.2,8,0.7,1501.5,Monday,2025-02,Off-Peak
T10984,R02,Central Station - University,2025-01-28,13:00,13:22,13:32,46,70,Completed,28.24,12.2,10,0.6571,1299.04,Tuesday,2025-01,Off-Peak
T10985,R11,North Terminal - University,2025-04-28,19:00,19:27,19:32,65,60,Completed,30.86,14.7,5,1.0833,2005.9,Monday,2025-04,Peak
T10986,R15,City Center - Railway Colony,2026-01-05,19:10,19:24,19:34,41,50,Completed,19.65,7.6,10,0.82,805.65,Monday,2026-01,Peak
T10987,R13,East Park - Medical Hub,2025-07-28,13:40,14:01,14:07,30,70,Completed,27.01,11.5,6,0.4286,810.3,Monday,2025-07,Off-Peak
T10988,R12,South Terminal - University,2025-11-12,19:40,20:04,20:14,79,50,Completed,29.49,13.1,10,1.58,2329.71,Wednesday,2025-11,Peak
T10989,R14,West End - Airport,2026-01-28,08:30,09:06,09:18,55,60,Completed,42.77,19.2,12,0.9167,2352.35,Wednesday,2026-01,Peak
T10990,R08,City Center - Medical Hub,2026-03-20,19:10,19:26,19:36,65,60,Completed,22.85,8.9,10,1.0833,1485.25,Friday,2026-03,Peak
T10991,R02,Central Station - University,2025-09-16,12:50,13:12,13:21,50,70,Cancelled,23.91,12.2,9,0.7143,0.0,Tuesday,2025-09,Off-Peak
T10992,R09,University - Airport,2025-07-17,14:50,15:20,15:25,37,60,Completed,39.26,16.3,5,0.6167,1452.62,Thursday,2025-07,Off-Peak
T10993,R15,City Center - Railway Colony,2026-03-21,11:40,11:54,11:59,10,60,Completed,18.32,7.6,5,0.1667,183.2,Saturday,2026-03,Off-Peak
T10994,R09,University - Airport,2025-11-01,21:40,22:10,22:22,35,60,Completed,34.32,16.3,12,0.5833,1201.2,Saturday,2025-11,Off-Peak
T10995,R03,Central Station - Industrial Area,2025-12-05,08:40,09:09,09:26,53,50,Completed,36.09,15.8,17,1.06,1912.77,Friday,2025-12,Peak
T10996,R04,North Terminal - City Center,2026-06-13,13:20,13:39,13:46,29,60,Completed,26.26,10.4,7,0.4833,761.54,Saturday,2026-06,Off-Peak
T10997,R08,City Center - Medical Hub,2025-02-23,15:40,15:56,16:04,21,60,Completed,21.64,8.9,8,0.35,454.44,Sunday,2025-02,Off-Peak
T10998,R09,University - Airport,2025-04-22,15:50,16:20,16:21,34,50,Completed,37.81,16.3,1,0.68,1285.54,Tuesday,2025-04,Off-Peak
T10999,R03,Central Station - Industrial Area,2026-02-23,16:20,16:49,16:57,46,50,Completed,37.53,15.8,8,0.92,1726.38,Monday,2026-02,Off-Peak
T11000,R05,South Terminal - City Center,2025-11-01,16:50,17:11,17:20,22,60,Completed,29.26,11.7,9,0.3667,643.72,Saturday,2025-11,Off-Peak
T11001,R11,North Terminal - University,2026-03-14,17:40,18:07,18:20,32,70,Completed,36.36,14.7,13,0.4571,1163.52,Saturday,2026-03,Peak
T11002,R15,City Center - Railway Colony,2025-03-26,11:50,12:04,12:07,27,60,Completed,19.82,7.6,3,0.45,535.14,Wednesday,2025-03,Off-Peak
T11003,R08,City Center - Medical Hub,2026-06-08,12:00,12:16,12:17,38,60,Completed,19.68,8.9,1,0.6333,747.84,Monday,2026-06,Off-Peak
T11004,R03,Central Station - Industrial Area,2025-09-09,12:20,12:49,13:01,47,50,Completed,38.2,15.8,12,0.94,1795.4,Tuesday,2025-09,Off-Peak
T11005,R07,West End - Central Station,2025-05-06,20:20,20:45,20:56,31,50,Completed,34.5,13.6,11,0.62,1069.5,Tuesday,2025-05,Off-Peak
T11006,R11,North Terminal - University,2026-02-09,13:30,13:57,14:07,33,60,Completed,32.89,14.7,10,0.55,1085.37,Monday,2026-02,Off-Peak
T11007,R08,City Center - Medical Hub,2025-10-31,11:40,11:56,12:11,43,50,Completed,21.6,8.9,15,0.86,928.8,Friday,2025-10,Off-Peak
T11008,R10,Industrial Area - Airport,2025-01-28,15:10,15:49,16:03,27,60,Completed,46.35,21.1,14,0.45,1251.45,Tuesday,2025-01,Off-Peak
T11009,R11,North Terminal - University,2025-09-23,13:10,13:37,13:41,30,50,Completed,34.93,14.7,4,0.6,1047.9,Tuesday,2025-09,Off-Peak
T11010,R14,West End - Airport,2025-02-21,11:10,11:46,12:00,35,50,Completed,41.17,19.2,14,0.7,1440.95,Friday,2025-02,Off-Peak
T11011,R03,Central Station - Industrial Area,2026-05-26,16:10,16:39,16:45,47,50,Completed,34.5,15.8,6,0.94,1621.5,Tuesday,2026-05,Off-Peak
T11012,R02,Central Station - University,2025-07-26,10:00,10:22,10:30,36,50,Completed,28.34,12.2,8,0.72,1020.24,Saturday,2025-07,Off-Peak
T11013,R10,Industrial Area - Airport,2026-05-26,15:10,15:49,15:53,34,60,Completed,48.06,21.1,4,0.5667,1634.04,Tuesday,2026-05,Off-Peak
T11014,R13,East Park - Medical Hub,2025-07-20,13:50,14:11,14:22,26,50,Completed,27.03,11.5,11,0.52,702.78,Sunday,2025-07,Off-Peak
T11015,R07,West End - Central Station,2025-10-11,12:30,12:55,13:00,32,50,Completed,31.48,13.6,5,0.64,1007.36,Saturday,2025-10,Off-Peak
T11016,R12,South Terminal - University,2025-12-23,20:10,20:34,20:50,64,50,Completed,31.45,13.1,16,1.28,2012.8,Tuesday,2025-12,Off-Peak
T11017,R09,University - Airport,2025-02-16,12:30,13:00,13:08,31,60,Completed,38.82,16.3,8,0.5167,1203.42,Sunday,2025-02,Off-Peak
T11018,R01,Central Station - Airport,2025-05-17,12:20,12:54,13:01,42,50,Completed,42.12,18.5,7,0.84,1769.04,Saturday,2025-05,Off-Peak
T11019,R03,Central Station - Industrial Area,2025-05-10,19:50,20:19,20:29,44,60,Completed,38.47,15.8,10,0.7333,1692.68,Saturday,2025-05,Peak
T11020,R05,South Terminal - City Center,2025-07-14,09:40,10:01,10:14,42,50,Completed,24.25,11.7,13,0.84,1018.5,Monday,2025-07,Peak
T11021,R03,Central Station - Industrial Area,2025-12-30,09:10,09:39,09:53,66,50,Completed,35.54,15.8,14,1.32,2345.64,Tuesday,2025-12,Peak
T11022,R01,Central Station - Airport,2026-03-08,11:30,12:04,12:09,43,60,Completed,38.37,18.5,5,0.7167,1649.91,Sunday,2026-03,Off-Peak
T11023,R15,City Center - Railway Colony,2025-03-10,15:50,16:04,16:18,16,60,Completed,19.39,7.6,14,0.2667,310.24,Monday,2025-03,Off-Peak
T11024,R07,West End - Central Station,2026-04-03,13:30,13:55,13:59,34,50,Completed,32.28,13.6,4,0.68,1097.52,Friday,2026-04,Off-Peak
T11025,R07,West End - Central Station,2026-06-24,15:40,16:05,16:06,32,60,Completed,30.39,13.6,1,0.5333,972.48,Wednesday,2026-06,Off-Peak
T11026,R10,Industrial Area - Airport,2025-12-01,10:20,10:59,11:08,36,70,Completed,46.46,21.1,9,0.5143,1672.56,Monday,2025-12,Off-Peak
T11027,R12,South Terminal - University,2026-06-10,11:10,11:34,11:41,58,50,Cancelled,28.13,13.1,7,1.16,0.0,Wednesday,2026-06,Off-Peak
T11028,R08,City Center - Medical Hub,2025-01-16,14:30,14:46,14:52,47,50,Completed,22.89,8.9,6,0.94,1075.83,Thursday,2025-01,Off-Peak
T11029,R05,South Terminal - City Center,2026-04-01,11:10,11:31,11:41,30,60,Completed,25.27,11.7,10,0.5,758.1,Wednesday,2026-04,Off-Peak
T11030,R10,Industrial Area - Airport,2026-05-25,13:50,14:29,14:39,36,60,Completed,49.75,21.1,10,0.6,1791.0,Monday,2026-05,Off-Peak
T11031,R12,South Terminal - University,2025-07-28,14:00,14:24,14:37,59,60,Completed,29.52,13.1,13,0.9833,1741.68,Monday,2025-07,Off-Peak
T11032,R05,South Terminal - City Center,2025-06-07,21:30,21:51,22:03,35,60,Completed,27.65,11.7,12,0.5833,967.75,Saturday,2025-06,Off-Peak
T11033,R05,South Terminal - City Center,2025-12-03,08:20,08:41,08:55,48,60,Completed,29.44,11.7,14,0.8,1413.12,Wednesday,2025-12,Peak
T11034,R01,Central Station - Airport,2025-08-29,13:50,14:24,14:34,53,70,Completed,41.72,18.5,10,0.7571,2211.16,Friday,2025-08,Off-Peak
T11035,R10,Industrial Area - Airport,2025-02-27,13:40,14:19,14:22,31,70,Completed,47.16,21.1,3,0.4429,1461.96,Thursday,2025-02,Off-Peak
T11036,R05,South Terminal - City Center,2025-11-01,18:30,18:51,19:05,33,50,Completed,28.93,11.7,14,0.66,954.69,Saturday,2025-11,Peak
T11037,R06,East Park - Central Station,2025-12-11,19:00,19:18,19:32,41,60,Completed,22.02,9.8,14,0.6833,902.82,Thursday,2025-12,Peak
T11038,R15,City Center - Railway Colony,2025-01-14,19:40,19:54,20:11,41,60,Completed,18.21,7.6,17,0.6833,746.61,Tuesday,2025-01,Peak
T11039,R13,East Park - Medical Hub,2025-12-25,12:20,12:41,12:46,29,60,Completed,27.78,11.5,5,0.4833,805.62,Thursday,2025-12,Off-Peak
T11040,R12,South Terminal - University,2026-01-12,12:10,12:34,12:38,62,70,Completed,30.32,13.1,4,0.8857,1879.84,Monday,2026-01,Off-Peak
T11041,R01,Central Station - Airport,2025-08-31,13:10,13:44,13:49,40,50,Completed,39.52,18.5,5,0.8,1580.8,Sunday,2025-08,Off-Peak
T11042,R11,North Terminal - University,2025-05-25,12:30,12:57,13:04,21,60,Completed,32.25,14.7,7,0.35,677.25,Sunday,2025-05,Off-Peak
T11043,R07,West End - Central Station,2026-02-19,16:40,17:05,17:08,42,70,Completed,34.35,13.6,3,0.6,1442.7,Thursday,2026-02,Off-Peak
T11044,R01,Central Station - Airport,2026-01-29,11:00,11:34,11:36,57,50,Completed,41.89,18.5,2,1.14,2387.73,Thursday,2026-01,Off-Peak
T11045,R11,North Terminal - University,2025-12-24,15:00,15:27,15:32,41,70,Completed,34.16,14.7,5,0.5857,1400.56,Wednesday,2025-12,Off-Peak
T11046,R02,Central Station - University,2025-06-07,20:20,20:42,20:43,41,60,Completed,29.44,12.2,1,0.6833,1207.04,Saturday,2025-06,Off-Peak
T11047,R02,Central Station - University,2025-01-18,11:50,12:12,12:12,34,50,Completed,30.76,12.2,0,0.68,1045.84,Saturday,2025-01,Off-Peak
T11048,R05,South Terminal - City Center,2025-12-13,16:40,17:01,17:05,23,50,Completed,25.75,11.7,4,0.46,592.25,Saturday,2025-12,Off-Peak
T11049,R14,West End - Airport,2025-02-27,10:40,11:16,11:25,34,50,Cancelled,43.18,19.2,9,0.68,0.0,Thursday,2025-02,Off-Peak
T11050,R10,Industrial Area - Airport,2025-06-04,09:10,09:49,10:01,49,50,Completed,46.71,21.1,12,0.98,2288.79,Wednesday,2025-06,Peak
